#,Date-Time (PST/PDT),Ch: 1 - Differential Pressure   (psi),Ch: 2 - Absolute Pressure   (psi),Ch: 3 - Temperature   (°F ),Water Level   (ft),Barometric Pressure   (psi)
6947,07/23/2022 19:31:40,0.1290,11.7936,58.33,0.6043,11.6647
6948,07/23/2022 19:46:40,0.1263,11.7933,58.16,0.5982,11.6670
6949,07/23/2022 20:01:40,0.1229,11.7904,57.82,0.5903,11.6676
6950,07/23/2022 20:16:40,0.1231,11.7909,57.64,0.5909,11.6677
6951,07/23/2022 20:31:40,0.1221,11.7898,57.47,0.5884,11.6677
6952,07/23/2022 20:46:40,0.1227,11.7924,57.30,0.5898,11.6697
6953,07/23/2022 21:01:40,0.1263,11.7969,56.95,0.5982,11.6706
6954,07/23/2022 21:16:40,0.1227,11.7966,56.78,0.5897,11.6739
6955,07/23/2022 21:31:40,0.1180,11.7963,56.60,0.5789,11.6783
6956,07/23/2022 21:46:40,0.1228,11.8022,56.26,0.5900,11.6795
6957,07/23/2022 22:01:40,0.1242,11.8060,55.91,0.5934,11.6818
6958,07/23/2022 22:16:40,0.1230,11.8042,55.74,0.5905,11.6812
6959,07/23/2022 22:31:40,0.1219,11.8021,55.39,0.5880,11.6802
6960,07/23/2022 22:46:40,0.1248,11.8040,55.22,0.5947,11.6792
6961,07/23/2022 23:01:40,0.1253,11.8048,54.87,0.5959,11.6795
6962,07/23/2022 23:16:40,0.1246,11.8042,54.52,0.5940,11.6796
6963,07/23/2022 23:31:40,0.1201,11.8006,54.17,0.5837,11.6805
6964,07/23/2022 23:46:40,0.1245,11.8061,54.00,0.5939,11.6816
6965,07/24/2022 00:01:40,0.1257,11.8106,53.65,0.5966,11.6850
6966,07/24/2022 00:16:40,0.1237,11.8100,53.30,0.5921,11.6863
6967,07/24/2022 00:31:40,0.1223,11.8101,52.95,0.5889,11.6877
6968,07/24/2022 00:46:40,0.1222,11.8097,52.78,0.5885,11.6876
6969,07/24/2022 01:01:40,0.1216,11.8076,52.43,0.5872,11.6860
6970,07/24/2022 01:16:40,0.1219,11.8095,52.25,0.5879,11.6876
6971,07/24/2022 01:31:40,0.1220,11.8110,51.90,0.5881,11.6890
6972,07/24/2022 01:46:40,0.1255,11.8129,51.72,0.5962,11.6874
6973,07/24/2022 02:01:40,0.1231,11.8119,51.55,0.5907,11.6887
6974,07/24/2022 02:16:40,0.1248,11.8127,51.20,0.5946,11.6879
6975,07/24/2022 02:31:40,0.1245,11.8153,51.02,0.5939,11.6908
6976,07/24/2022 02:46:40,0.1244,11.8157,50.84,0.5935,11.6913
6977,07/24/2022 03:01:40,0.1247,11.8158,50.49,0.5944,11.6911
6978,07/24/2022 03:16:40,0.1254,11.8177,50.31,0.5960,11.6922
6979,07/24/2022 03:31:40,0.1218,11.8151,50.14,0.5875,11.6934
6980,07/24/2022 03:46:40,0.1238,11.8177,49.96,0.5922,11.6940
6981,07/24/2022 04:01:40,0.1211,11.8152,49.78,0.5860,11.6941
6982,07/24/2022 04:16:40,0.1237,11.8186,49.60,0.5921,11.6948
6983,07/24/2022 04:31:40,0.1217,11.8175,49.43,0.5873,11.6958
6984,07/24/2022 04:46:40,0.1275,11.8223,49.25,0.6007,11.6948
6985,07/24/2022 05:01:40,0.1259,11.8220,49.07,0.5969,11.6961
6986,07/24/2022 05:16:40,0.1247,11.8227,49.07,0.5943,11.6980
6987,07/24/2022 05:31:40,0.1260,11.8246,48.89,0.5973,11.6986
6988,07/24/2022 05:46:40,0.1228,11.8235,48.72,0.5898,11.7008
6989,07/24/2022 06:01:40,0.1252,11.8269,48.54,0.5955,11.7016
6990,07/24/2022 06:16:40,0.1259,11.8273,48.36,0.5971,11.7014
6991,07/24/2022 06:31:40,0.1253,11.8284,48.18,0.5957,11.7031
6992,07/24/2022 06:46:40,0.1238,11.8281,48.00,0.5923,11.7043
6993,07/24/2022 07:01:40,0.1237,11.8288,48.00,0.5920,11.7051
6994,07/24/2022 07:16:40,0.1276,11.8322,47.82,0.6010,11.7045
6995,07/24/2022 07:31:40,0.1232,11.8278,47.82,0.5909,11.7045
6996,07/24/2022 07:46:40,0.1254,11.8304,47.65,0.5959,11.7050
6997,07/24/2022 08:01:40,0.1239,11.8296,47.65,0.5925,11.7057
6998,07/24/2022 08:16:40,0.1257,11.8311,47.65,0.5966,11.7054
6999,07/24/2022 08:31:40,0.1233,11.8300,47.82,0.5909,11.7067
7000,07/24/2022 08:46:40,0.1222,11.8278,47.82,0.5885,11.7056
7001,07/24/2022 09:01:40,0.1212,11.8266,48.00,0.5862,11.7054
7002,07/24/2022 09:16:40,0.1262,11.8306,48.18,0.5978,11.7044
7003,07/24/2022 09:31:40,0.1279,11.8324,48.36,0.6016,11.7045
7004,07/24/2022 09:46:40,0.1266,11.8298,48.54,0.5986,11.7032
7005,07/24/2022 10:01:40,0.1303,11.8334,48.89,0.6073,11.7031
7006,07/24/2022 10:16:40,0.1303,11.8323,49.07,0.6073,11.7019
7007,07/24/2022 10:31:40,0.1285,11.8300,49.43,0.6031,11.7015
7008,07/24/2022 10:46:40,0.1287,11.8299,49.78,0.6036,11.7012
7009,07/24/2022 11:01:40,0.1288,11.8291,50.14,0.6037,11.7003
7010,07/24/2022 11:16:40,0.1287,11.8298,50.49,0.6035,11.7011
7011,07/24/2022 11:31:40,0.1297,11.8293,51.02,0.6058,11.6996
7012,07/24/2022 11:46:40,0.1294,11.8285,51.37,0.6052,11.6990
7013,07/24/2022 12:01:40,0.1301,11.8280,51.90,0.6068,11.6979
7014,07/24/2022 12:16:40,0.1334,11.8301,52.25,0.6144,11.6967
7015,07/24/2022 12:31:40,0.1276,11.8230,52.78,0.6010,11.6954
7016,07/24/2022 12:46:40,0.1295,11.8232,53.30,0.6056,11.6937
7017,07/24/2022 13:01:40,0.1326,11.8264,53.82,0.6126,11.6938
7018,07/24/2022 13:16:40,0.1296,11.8248,54.52,0.6058,11.6951
7019,07/24/2022 13:31:40,0.1313,11.8257,55.04,0.6097,11.6944
7020,07/24/2022 13:46:40,0.1320,11.8267,55.56,0.6113,11.6947
7021,07/24/2022 14:01:40,0.1305,11.8243,56.26,0.6079,11.6938
7022,07/24/2022 14:16:40,0.1298,11.8235,56.60,0.6063,11.6937
7023,07/24/2022 14:31:40,0.1327,11.8252,57.12,0.6130,11.6925
7024,07/24/2022 14:46:40,0.1342,11.8244,57.47,0.6164,11.6902
7025,07/24/2022 15:01:40,0.1300,11.8180,57.99,0.6067,11.6880
7026,07/24/2022 15:16:40,0.1276,11.8146,58.51,0.6011,11.6870
7027,07/24/2022 15:31:40,0.1314,11.8156,58.68,0.6099,11.6842
7028,07/24/2022 15:46:40,0.1295,11.8119,59.02,0.6056,11.6824
7029,07/24/2022 16:01:40,0.1300,11.8103,59.37,0.6067,11.6803
7030,07/24/2022 16:16:40,0.1235,11.8040,59.54,0.5918,11.6805
7031,07/24/2022 16:31:40,0.1279,11.8077,59.54,0.6020,11.6797
7032,07/24/2022 16:46:40,0.1297,11.8102,59.71,0.6062,11.6805
7033,07/24/2022 17:01:40,0.1259,11.8061,59.88,0.5974,11.6802
7034,07/24/2022 17:16:40,0.1281,11.8073,59.71,0.6024,11.6792
7035,07/24/2022 17:31:40,0.1305,11.8095,59.71,0.6078,11.6790
7036,07/24/2022 17:46:40,0.1282,11.8058,59.71,0.6026,11.6776
7037,07/24/2022 18:01:40,0.1245,11.8021,59.71,0.5941,11.6776
7038,07/24/2022 18:16:40,0.1231,11.7999,59.71,0.5907,11.6768
7039,07/24/2022 18:31:40,0.1276,11.8040,59.54,0.6012,11.6764
7040,07/24/2022 18:46:40,0.1268,11.8037,59.37,0.5994,11.6768
7041,07/24/2022 19:01:40,0.1265,11.8037,59.37,0.5987,11.6771
7042,07/24/2022 19:16:40,0.1280,11.8056,59.19,0.6021,11.6776
7043,07/24/2022 19:31:40,0.1255,11.8038,59.02,0.5963,11.6783
7044,07/24/2022 19:46:40,0.1255,11.8064,58.85,0.5963,11.6809
7045,07/24/2022 20:01:40,0.1221,11.8042,58.85,0.5885,11.6821
7046,07/24/2022 20:16:40,0.1233,11.8083,58.68,0.5912,11.6850
7047,07/24/2022 20:31:40,0.1252,11.8124,58.51,0.5957,11.6871
7048,07/24/2022 20:46:40,0.1232,11.8128,58.33,0.5909,11.6896
7049,07/24/2022 21:01:40,0.1233,11.8165,57.99,0.5912,11.6932
7050,07/24/2022 21:16:40,0.1232,11.8214,57.82,0.5910,11.6982
7051,07/24/2022 21:31:40,0.1187,11.8178,57.47,0.5807,11.6990
7052,07/24/2022 21:46:40,0.1206,11.8208,57.12,0.5850,11.7002
7053,07/24/2022 22:01:40,0.1250,11.8256,56.95,0.5952,11.7006
7054,07/24/2022 22:16:40,0.1235,11.8238,56.78,0.5917,11.7003
7055,07/24/2022 22:31:40,0.1218,11.8225,56.43,0.5878,11.7006
7056,07/24/2022 22:46:40,0.1204,11.8218,56.09,0.5846,11.7014
7057,07/24/2022 23:01:40,0.1217,11.8237,55.91,0.5876,11.7019
7058,07/24/2022 23:16:40,0.1193,11.8216,55.56,0.5820,11.7022
7059,07/24/2022 23:31:40,0.1187,11.8224,55.22,0.5806,11.7037
7060,07/24/2022 23:46:40,0.1209,11.8257,55.04,0.5856,11.7048
7061,07/25/2022 00:01:40,0.1176,11.8207,54.70,0.5779,11.7031
7062,07/25/2022 00:16:40,0.1215,11.8240,54.52,0.5870,11.7025
7063,07/25/2022 00:31:40,0.1228,11.8271,54.17,0.5900,11.7043
7064,07/25/2022 00:46:40,0.1189,11.8220,53.82,0.5810,11.7031
7065,07/25/2022 01:01:40,0.1218,11.8253,53.65,0.5877,11.7035
7066,07/25/2022 01:16:40,0.1197,11.8217,53.30,0.5827,11.7021
7067,07/25/2022 01:31:40,0.1190,11.8207,53.13,0.5813,11.7016
7068,07/25/2022 01:46:40,0.1231,11.8244,52.78,0.5906,11.7014
7069,07/25/2022 02:01:40,0.1210,11.8226,52.60,0.5858,11.7016
7070,07/25/2022 02:16:40,0.1214,11.8249,52.25,0.5867,11.7035
7071,07/25/2022 02:31:40,0.1199,11.8253,52.07,0.5833,11.7054
7072,07/25/2022 02:46:40,0.1222,11.8272,51.90,0.5887,11.7050
7073,07/25/2022 03:01:40,0.1218,11.8280,51.55,0.5875,11.7063
7074,07/25/2022 03:16:40,0.1213,11.8292,51.37,0.5865,11.7079
7075,07/25/2022 03:31:40,0.1234,11.8340,51.20,0.5913,11.7106
7076,07/25/2022 03:46:40,0.1204,11.8300,51.02,0.5844,11.7096
7077,07/25/2022 04:01:40,0.1201,11.8304,50.84,0.5836,11.7103
7078,07/25/2022 04:16:40,0.1231,11.8323,50.67,0.5906,11.7092
7079,07/25/2022 04:31:40,0.1220,11.8302,50.31,0.5881,11.7082
7080,07/25/2022 04:46:40,0.1224,11.8294,50.31,0.5891,11.7070
7081,07/25/2022 05:01:40,0.1226,11.8288,49.96,0.5895,11.7061
7082,07/25/2022 05:16:40,0.1245,11.8292,49.78,0.5938,11.7047
7083,07/25/2022 05:31:40,0.1227,11.8289,49.60,0.5897,11.7061
7084,07/25/2022 05:46:40,0.1209,11.8278,49.43,0.5856,11.7069
7085,07/25/2022 06:01:40,0.1244,11.8326,49.25,0.5937,11.7082
7086,07/25/2022 06:16:40,0.1244,11.8330,49.07,0.5936,11.7086
7087,07/25/2022 06:31:40,0.1223,11.8305,48.89,0.5888,11.7082
7088,07/25/2022 06:46:40,0.1230,11.8309,48.72,0.5904,11.7079
7089,07/25/2022 07:01:40,0.1233,11.8316,48.72,0.5911,11.7083
7090,07/25/2022 07:16:40,0.1224,11.8306,48.54,0.5889,11.7082
7091,07/25/2022 07:31:40,0.1228,11.8298,48.54,0.5899,11.7070
7092,07/25/2022 07:46:40,0.1228,11.8310,48.36,0.5899,11.7082
7093,07/25/2022 08:01:40,0.1237,11.8324,48.36,0.5919,11.7088
7094,07/25/2022 08:16:40,0.1233,11.8324,48.36,0.5909,11.7092
7095,07/25/2022 08:31:40,0.1216,11.8335,48.54,0.5870,11.7119
7096,07/25/2022 08:46:40,0.1245,11.8379,48.54,0.5939,11.7134
7097,07/25/2022 09:01:40,0.1245,11.8353,48.72,0.5939,11.7108
7098,07/25/2022 09:16:40,0.1246,11.8356,48.89,0.5940,11.7111
7099,07/25/2022 09:31:40,0.1253,11.8367,49.07,0.5958,11.7114
7100,07/25/2022 09:46:40,0.1243,11.8333,49.25,0.5934,11.7090
7101,07/25/2022 10:01:40,0.1261,11.8347,49.60,0.5976,11.7086
7102,07/25/2022 10:16:40,0.1281,11.8365,49.78,0.6021,11.7085
7103,07/25/2022 10:31:40,0.1283,11.8357,50.14,0.6026,11.7074
7104,07/25/2022 10:46:40,0.1270,11.8349,50.49,0.5997,11.7079
7105,07/25/2022 11:01:40,0.1265,11.8337,51.02,0.5985,11.7072
7106,07/25/2022 11:16:40,0.1265,11.8343,51.37,0.5984,11.7079
7107,07/25/2022 11:31:40,0.1297,11.8365,51.72,0.6060,11.7067
7108,07/25/2022 11:46:40,0.1287,11.8327,52.07,0.6037,11.7040
7109,07/25/2022 12:01:40,0.1300,11.8315,52.60,0.6065,11.7015
7110,07/25/2022 12:16:40,0.1286,11.8303,53.13,0.6034,11.7016
7111,07/25/2022 12:31:40,0.1298,11.8309,53.48,0.6062,11.7011
7112,07/25/2022 12:46:40,0.1287,11.8282,54.00,0.6037,11.6995
7113,07/25/2022 13:01:40,0.1328,11.8292,54.52,0.6130,11.6964
7114,07/25/2022 13:16:40,0.1294,11.8250,55.04,0.6054,11.6956
7115,07/25/2022 13:31:40,0.1276,11.8219,55.74,0.6012,11.6942
7116,07/25/2022 13:46:40,0.1296,11.8214,56.26,0.6058,11.6918
7117,07/25/2022 14:01:40,0.1247,11.8157,56.78,0.5944,11.6911
7118,07/25/2022 14:16:40,0.1296,11.8189,57.30,0.6058,11.6893
7119,07/25/2022 14:31:40,0.1244,11.8118,57.82,0.5937,11.6874
7120,07/25/2022 14:46:40,0.1247,11.8088,58.16,0.5944,11.6841
7121,07/25/2022 15:01:40,0.1287,11.8101,58.85,0.6038,11.6813
7122,07/25/2022 15:16:40,0.1243,11.8048,59.19,0.5937,11.6805
7123,07/25/2022 15:31:40,0.1271,11.8015,59.37,0.6000,11.6744
7124,07/25/2022 15:46:40,0.1309,11.8036,59.71,0.6089,11.6726
7125,07/25/2022 16:01:40,0.1282,11.7998,60.06,0.6026,11.6716
7126,07/25/2022 16:16:40,0.1224,11.7913,60.23,0.5893,11.6689
7127,07/25/2022 16:31:40,0.1260,11.7942,60.23,0.5974,11.6683
7128,07/25/2022 16:46:40,0.1280,11.7953,60.40,0.6022,11.6673
7129,07/25/2022 17:01:40,0.1242,11.7916,60.40,0.5934,11.6674
7130,07/25/2022 17:16:40,0.1268,11.7938,60.40,0.5995,11.6670
7131,07/25/2022 17:31:40,0.1226,11.7887,60.40,0.5896,11.6661
7132,07/25/2022 17:46:40,0.1239,11.7879,60.40,0.5926,11.6641
7133,07/25/2022 18:01:40,0.1256,11.7883,60.23,0.5965,11.6628
7134,07/25/2022 18:16:40,0.1214,11.7839,60.23,0.5870,11.6625
7135,07/25/2022 18:31:40,0.1208,11.7836,60.06,0.5856,11.6628
7136,07/25/2022 18:46:40,0.1194,11.7821,60.06,0.5822,11.6628
7137,07/25/2022 19:01:40,0.1214,11.7848,59.88,0.5869,11.6634
7138,07/25/2022 19:16:40,0.1214,11.7866,59.71,0.5869,11.6652
7139,07/25/2022 19:31:40,0.1204,11.7866,59.71,0.5845,11.6663
7140,07/25/2022 19:46:40,0.1194,11.7878,59.54,0.5822,11.6684
7141,07/25/2022 20:01:40,0.1183,11.7897,59.37,0.5798,11.6713
7142,07/25/2022 20:16:40,0.1199,11.7923,59.19,0.5835,11.6723
7143,07/25/2022 20:31:40,0.1191,11.7934,59.02,0.5815,11.6744
7144,07/25/2022 20:46:40,0.1182,11.7946,58.85,0.5794,11.6764
7145,07/25/2022 21:01:40,0.1201,11.7987,58.68,0.5839,11.6786
7146,07/25/2022 21:16:40,0.1186,11.7998,58.51,0.5805,11.6812
7147,07/25/2022 21:31:40,0.1205,11.8043,58.16,0.5849,11.6838
7148,07/25/2022 21:46:40,0.1208,11.8062,57.99,0.5855,11.6854
7149,07/25/2022 22:01:40,0.1192,11.8059,57.82,0.5818,11.6867
7150,07/25/2022 22:16:40,0.1190,11.8053,57.47,0.5813,11.6863
7151,07/25/2022 22:31:40,0.1194,11.8064,57.30,0.5822,11.6870
7152,07/25/2022 22:46:40,0.1197,11.8072,56.95,0.5828,11.6876
7153,07/25/2022 23:01:40,0.1193,11.8069,56.78,0.5820,11.6876
7154,07/25/2022 23:16:40,0.1222,11.8092,56.43,0.5887,11.6870
7155,07/25/2022 23:31:40,0.1219,11.8093,56.09,0.5878,11.6874
7156,07/25/2022 23:46:40,0.1186,11.8060,55.91,0.5803,11.6874
7157,07/26/2022 00:01:40,0.1209,11.8086,55.74,0.5857,11.6877
7158,07/26/2022 00:16:40,0.1189,11.8072,55.39,0.5811,11.6883
7159,07/26/2022 00:31:40,0.1190,11.8062,55.22,0.5814,11.6871
7160,07/26/2022 00:46:40,0.1216,11.8092,54.87,0.5873,11.6876
7161,07/26/2022 01:01:40,0.1231,11.8104,54.70,0.5907,11.6873
7162,07/26/2022 01:16:40,0.1236,11.8108,54.52,0.5919,11.6871
7163,07/26/2022 01:31:40,0.1211,11.8072,54.17,0.5860,11.6861
7164,07/26/2022 01:46:40,0.1207,11.8076,54.00,0.5852,11.6868
7165,07/26/2022 02:01:40,0.1204,11.8080,53.82,0.5845,11.6876
7166,07/26/2022 02:16:40,0.1188,11.8099,53.65,0.5808,11.6911
7167,07/26/2022 02:31:40,0.1207,11.8122,53.30,0.5851,11.6915
7168,07/26/2022 02:46:40,0.1195,11.8111,53.13,0.5823,11.6916
7169,07/26/2022 03:01:40,0.1206,11.8137,52.95,0.5850,11.6931
7170,07/26/2022 03:16:40,0.1202,11.8119,52.78,0.5839,11.6918
7171,07/26/2022 03:31:40,0.1213,11.8146,52.60,0.5866,11.6932
7172,07/26/2022 03:46:40,0.1198,11.8132,52.25,0.5830,11.6934
7173,07/26/2022 04:01:40,0.1209,11.8143,52.07,0.5856,11.6934
7174,07/26/2022 04:16:40,0.1215,11.8169,51.90,0.5870,11.6954
7175,07/26/2022 04:31:40,0.1200,11.8148,51.55,0.5834,11.6948
7176,07/26/2022 04:46:40,0.1201,11.8152,51.37,0.5837,11.6951
7177,07/26/2022 05:01:40,0.1202,11.8164,51.20,0.5840,11.6961
7178,07/26/2022 05:16:40,0.1186,11.8146,51.02,0.5802,11.6960
7179,07/26/2022 05:31:40,0.1211,11.8194,50.84,0.5859,11.6983
7180,07/26/2022 05:46:40,0.1185,11.8176,50.67,0.5801,11.6990
7181,07/26/2022 06:01:40,0.1199,11.8198,50.67,0.5832,11.6999
7182,07/26/2022 06:16:40,0.1183,11.8209,50.49,0.5795,11.7027
7183,07/26/2022 06:31:40,0.1193,11.8228,50.31,0.5818,11.7035
7184,07/26/2022 06:46:40,0.1196,11.8262,50.14,0.5825,11.7066
7185,07/26/2022 07:01:40,0.1195,11.8269,50.14,0.5822,11.7074
7186,07/26/2022 07:16:40,0.1209,11.8288,49.96,0.5855,11.7079
7187,07/26/2022 07:31:40,0.1219,11.8302,49.96,0.5879,11.7083
7188,07/26/2022 07:46:40,0.1200,11.8277,49.78,0.5834,11.7077
7189,07/26/2022 08:01:40,0.1215,11.8299,49.78,0.5868,11.7085
7190,07/26/2022 08:16:40,0.1212,11.8299,49.78,0.5862,11.7088
7191,07/26/2022 08:31:40,0.1199,11.8295,49.96,0.5832,11.7096
7192,07/26/2022 08:46:40,0.1221,11.8310,49.96,0.5883,11.7089
7193,07/26/2022 09:01:40,0.1173,11.8254,50.14,0.5771,11.7082
7194,07/26/2022 09:16:40,0.1236,11.8316,50.31,0.5918,11.7080
7195,07/26/2022 09:31:40,0.1219,11.8298,50.49,0.5878,11.7079
7196,07/26/2022 09:46:40,0.1236,11.8304,50.84,0.5917,11.7069
7197,07/26/2022 10:01:40,0.1254,11.8330,51.02,0.5958,11.7076
7198,07/26/2022 10:16:40,0.1235,11.8318,51.20,0.5915,11.7083
7199,07/26/2022 10:31:40,0.1241,11.8303,51.55,0.5930,11.7061
7200,07/26/2022 10:46:40,0.1246,11.8309,51.90,0.5942,11.7063
7201,07/26/2022 11:01:40,0.1254,11.8312,52.43,0.5961,11.7057
7202,07/26/2022 11:16:40,0.1273,11.8340,52.78,0.6003,11.7067
7203,07/26/2022 11:31:40,0.1268,11.8332,53.13,0.5991,11.7064
7204,07/26/2022 11:46:40,0.1214,11.8275,53.65,0.5868,11.7061
7205,07/26/2022 12:01:40,0.1294,11.8341,54.00,0.6052,11.7047
7206,07/26/2022 12:16:40,0.1295,11.8329,54.52,0.6054,11.7034
7207,07/26/2022 12:31:40,0.1173,11.8191,55.04,0.5774,11.7018
7208,07/26/2022 12:46:40,0.1250,11.8249,55.39,0.5951,11.6999
7209,07/26/2022 13:01:40,0.1264,11.8252,55.91,0.5984,11.6987
7210,07/26/2022 13:16:40,0.1244,11.8217,56.43,0.5938,11.6973
7211,07/26/2022 13:31:40,0.1249,11.8190,56.95,0.5949,11.6941
7212,07/26/2022 13:46:40,0.1206,11.8148,57.47,0.5849,11.6942
7213,07/26/2022 14:01:40,0.1217,11.8143,57.99,0.5875,11.6927
7214,07/26/2022 14:16:40,0.1210,11.8138,58.51,0.5860,11.6928
7215,07/26/2022 14:31:40,0.1218,11.8119,59.02,0.5878,11.6900
7216,07/26/2022 14:46:40,0.1230,11.8125,59.37,0.5907,11.6895
7217,07/26/2022 15:01:40,0.1238,11.8138,60.06,0.5924,11.6900
7218,07/26/2022 15:16:40,0.1169,11.8041,60.40,0.5764,11.6873
7219,07/26/2022 15:31:40,0.1232,11.8086,60.40,0.5910,11.6854
7220,07/26/2022 15:46:40,0.1245,11.8100,60.40,0.5940,11.6855
7221,07/26/2022 16:01:40,0.1278,11.8129,60.74,0.6017,11.6851
7222,07/26/2022 16:16:40,0.1191,11.8055,60.74,0.5816,11.6864
7223,07/26/2022 16:31:40,0.1256,11.8099,60.74,0.5965,11.6844
7224,07/26/2022 16:46:40,0.1166,11.8003,61.09,0.5759,11.6837
7225,07/26/2022 17:01:40,0.1175,11.8013,61.26,0.5780,11.6838
7226,07/26/2022 17:16:40,0.1212,11.8040,61.09,0.5864,11.6828
7227,07/26/2022 17:31:40,0.1163,11.7981,61.09,0.5751,11.6818
7228,07/26/2022 17:46:40,0.1141,11.7951,61.09,0.5700,11.6810
7229,07/26/2022 18:01:40,0.1226,11.8044,60.92,0.5897,11.6818
7230,07/26/2022 18:16:40,0.1194,11.8007,60.92,0.5822,11.6813
7231,07/26/2022 18:31:40,0.1173,11.7996,60.74,0.5774,11.6824
7232,07/26/2022 18:46:40,0.1186,11.8011,60.74,0.5805,11.6825
7233,07/26/2022 19:01:40,0.1182,11.8015,60.57,0.5794,11.6834
7234,07/26/2022 19:16:40,0.1199,11.8041,60.40,0.5835,11.6842
7235,07/26/2022 19:31:40,0.1202,11.8056,60.40,0.5842,11.6854
7236,07/26/2022 19:46:40,0.1192,11.8060,60.23,0.5818,11.6869
7237,07/26/2022 20:01:40,0.1213,11.8116,60.06,0.5866,11.6903
7238,07/26/2022 20:16:40,0.1176,11.8091,59.88,0.5781,11.6915
7239,07/26/2022 20:31:40,0.1180,11.8124,59.71,0.5791,11.6944
7240,07/26/2022 20:46:40,0.1149,11.8110,59.37,0.5719,11.6961
7241,07/26/2022 21:01:40,0.1167,11.8144,59.19,0.5759,11.6977
7242,07/26/2022 21:16:40,0.1169,11.8155,59.02,0.5766,11.6986
7243,07/26/2022 21:31:40,0.1141,11.8156,58.68,0.5701,11.7015
7244,07/26/2022 21:46:40,0.1159,11.8182,58.51,0.5741,11.7024
7245,07/26/2022 22:01:40,0.1175,11.8205,58.16,0.5777,11.7031
7246,07/26/2022 22:16:40,0.1168,11.8210,57.99,0.5763,11.7041
7247,07/26/2022 22:31:40,0.1183,11.8225,57.64,0.5796,11.7043
7248,07/26/2022 22:46:40,0.1162,11.8207,57.47,0.5748,11.7045
7249,07/26/2022 23:01:40,0.1167,11.8219,57.30,0.5761,11.7051
7250,07/26/2022 23:16:40,0.1176,11.8234,56.95,0.5780,11.7059
7251,07/26/2022 23:31:40,0.1180,11.8238,56.78,0.5789,11.7059
7252,07/26/2022 23:46:40,0.1171,11.8242,56.60,0.5769,11.7072
7253,07/27/2022 00:01:40,0.1196,11.8283,56.43,0.5826,11.7088
7254,07/27/2022 00:16:40,0.1194,11.8295,56.26,0.5823,11.7101
7255,07/27/2022 00:31:40,0.1160,11.8266,55.91,0.5743,11.7106
7256,07/27/2022 00:46:40,0.1160,11.8285,55.74,0.5743,11.7125
7257,07/27/2022 01:01:40,0.1176,11.8319,55.56,0.5780,11.7143
7258,07/27/2022 01:16:40,0.1164,11.8305,55.22,0.5752,11.7141
7259,07/27/2022 01:31:40,0.1181,11.8309,55.04,0.5791,11.7128
7260,07/27/2022 01:46:40,0.1183,11.8317,54.70,0.5797,11.7134
7261,07/27/2022 02:01:40,0.1170,11.8314,54.52,0.5766,11.7144
7262,07/27/2022 02:16:40,0.1156,11.8300,54.17,0.5734,11.7144
7263,07/27/2022 02:31:40,0.1166,11.8319,54.00,0.5757,11.7153
7264,07/27/2022 02:46:40,0.1173,11.8330,53.82,0.5773,11.7157
7265,07/27/2022 03:01:40,0.1186,11.8353,53.48,0.5803,11.7167
7266,07/27/2022 03:16:40,0.1208,11.8379,53.30,0.5853,11.7172
7267,07/27/2022 03:31:40,0.1176,11.8347,53.13,0.5781,11.7170
7268,07/27/2022 03:46:40,0.1185,11.8358,52.95,0.5801,11.7173
7269,07/27/2022 04:01:40,0.1205,11.8377,52.78,0.5847,11.7172
7270,07/27/2022 04:16:40,0.1173,11.8352,52.60,0.5772,11.7179
7271,07/27/2022 04:31:40,0.1178,11.8370,52.43,0.5785,11.7192
7272,07/27/2022 04:46:40,0.1193,11.8389,52.25,0.5819,11.7196
7273,07/27/2022 05:01:40,0.1173,11.8371,52.07,0.5774,11.7198
7274,07/27/2022 05:16:40,0.1200,11.8401,52.07,0.5835,11.7201
7275,07/27/2022 05:31:40,0.1192,11.8405,51.90,0.5818,11.7212
7276,07/27/2022 05:46:40,0.1204,11.8424,51.72,0.5844,11.7220
7277,07/27/2022 06:01:40,0.1213,11.8438,51.72,0.5865,11.7225
7278,07/27/2022 06:16:40,0.1185,11.8435,51.55,0.5800,11.7250
7279,07/27/2022 06:31:40,0.1203,11.8450,51.55,0.5841,11.7247
7280,07/27/2022 06:46:40,0.1234,11.8494,51.55,0.5913,11.7260
7281,07/27/2022 07:01:40,0.1219,11.8486,51.55,0.5879,11.7267
7282,07/27/2022 07:16:40,0.1238,11.8516,51.55,0.5923,11.7278
7283,07/27/2022 07:31:40,0.1233,11.8516,51.55,0.5910,11.7283
7284,07/27/2022 07:46:40,0.1215,11.8509,51.55,0.5870,11.7293
7285,07/27/2022 08:01:40,0.1230,11.8523,51.55,0.5904,11.7293
7286,07/27/2022 08:16:40,0.1254,11.8549,51.72,0.5959,11.7295
7287,07/27/2022 08:31:40,0.1254,11.8541,51.72,0.5959,11.7288
7288,07/27/2022 08:46:40,0.1260,11.8545,51.90,0.5973,11.7285
7289,07/27/2022 09:01:40,0.1239,11.8511,52.07,0.5926,11.7272
7290,07/27/2022 09:16:40,0.1256,11.8536,52.25,0.5964,11.7280
7291,07/27/2022 09:31:40,0.1249,11.8532,52.43,0.5948,11.7283
7292,07/27/2022 09:46:40,0.1255,11.8536,52.60,0.5962,11.7280
7293,07/27/2022 10:01:40,0.1278,11.8568,52.78,0.6014,11.7291
